time,state_name,state_abbr,index_type,index_flavor,index_nsa,index_sa
1993-Q2,South Dakota,SD,traditional,expanded-data,117.95,118.81
1993-Q2,South Dakota,SD,traditional,purchase-only,116.84,116.09
1993-Q2,Tennessee,TN,traditional,all-transactions,157.22,
1993-Q2,Tennessee,TN,traditional,expanded-data,105.51,107.01
1993-Q2,Tennessee,TN,traditional,purchase-only,106.89,106.58
1993-Q2,Texas,TX,traditional,all-transactions,126.79,
1993-Q2,Texas,TX,traditional,expanded-data,107.93,107.96
1993-Q2,Texas,TX,traditional,purchase-only,105.69,105.07
1993-Q2,Utah,UT,traditional,all-transactions,144.74,
1993-Q2,Utah,UT,traditional,expanded-data,121.07,120.56
1993-Q2,Utah,UT,traditional,purchase-only,122.44,121.51
1993-Q2,Vermont,VT,traditional,all-transactions,217.26,
1993-Q2,Vermont,VT,traditional,expanded-data,99.22,99.31
1993-Q2,Vermont,VT,traditional,purchase-only,101.12,100.61
1993-Q2,Virginia,VA,traditional,all-transactions,193.01,
1993-Q2,Virginia,VA,traditional,expanded-data,101.44,100.99
1993-Q2,Virginia,VA,traditional,purchase-only,102.08,101.46
1993-Q2,Washington,WA,traditional,all-transactions,198.27,
1993-Q2,Washington,WA,traditional,expanded-data,114.84,114.16
1993-Q2,Washington,WA,traditional,purchase-only,110.72,109.77
1993-Q2,West Virginia,WV,traditional,all-transactions,117.13,
1993-Q2,West Virginia,WV,traditional,expanded-data,117.62,115.67
1993-Q2,West Virginia,WV,traditional,purchase-only,111.65,110.82
1993-Q2,Wisconsin,WI,traditional,all-transactions,156.96,
1993-Q2,Wisconsin,WI,traditional,expanded-data,114.63,113.37
1993-Q2,Wisconsin,WI,traditional,purchase-only,116.45,115.59
1993-Q2,Wyoming,WY,traditional,all-transactions,106.58,
1993-Q2,Wyoming,WY,traditional,expanded-data,118.66,118.01
1993-Q2,Wyoming,WY,traditional,purchase-only,116.16,114.88
1993-Q3,Alabama,AL,traditional,all-transactions,165.08,
1993-Q3,Alabama,AL,traditional,expanded-data,111.28,110.67
1993-Q3,Alabama,AL,traditional,purchase-only,111.97,111.27
1993-Q3,Alaska,AK,traditional,all-transactions,137.5,
1993-Q3,Alaska,AK,traditional,expanded-data,107.91,107.51
1993-Q3,Alaska,AK,traditional,purchase-only,108.53,107.88
1993-Q3,Arizona,AZ,traditional,all-transactions,143.52,
1993-Q3,Arizona,AZ,traditional,expanded-data,107.31,106.81
1993-Q3,Arizona,AZ,traditional,purchase-only,106.79,106.69
1993-Q3,Arkansas,AR,traditional,all-transactions,141.29,
1993-Q3,Arkansas,AR,traditional,expanded-data,114.33,115.5
1993-Q3,Arkansas,AR,traditional,purchase-only,111.6,111.47
1993-Q3,California,CA,traditional,all-transactions,215.41,
1993-Q3,California,CA,traditional,expanded-data,92.94,91.91
1993-Q3,California,CA,traditional,purchase-only,91.6,90.84
1993-Q3,Colorado,CO,traditional,all-transactions,157.3,
1993-Q3,Colorado,CO,traditional,expanded-data,126.06,126.7
1993-Q3,Colorado,CO,traditional,purchase-only,124.77,123.47
1993-Q3,Connecticut,CT,traditional,all-transactions,229.91,
1993-Q3,Connecticut,CT,traditional,expanded-data,92.41,91.77
1993-Q3,Connecticut,CT,traditional,purchase-only,92.36,91.32
1993-Q3,Delaware,DE,traditional,all-transactions,230.84,
1993-Q3,Delaware,DE,traditional,expanded-data,99.31,98.77
1993-Q3,Delaware,DE,traditional,purchase-only,99.24,98.86
1993-Q3,District of Columbia,DC,traditional,all-transactions,194.89,
1993-Q3,District of Columbia,DC,traditional,expanded-data,97.12,95.57
1993-Q3,District of Columbia,DC,traditional,purchase-only,97.16,94.89
1993-Q3,Florida,FL,traditional,all-transactions,163.98,
1993-Q3,Florida,FL,traditional,expanded-data,106.64,105.93
1993-Q3,Florida,FL,traditional,purchase-only,104.29,103.84
1993-Q3,Georgia,GA,traditional,all-transactions,171.32,
1993-Q3,Georgia,GA,traditional,expanded-data,105.52,104.98
1993-Q3,Georgia,GA,traditional,purchase-only,105.12,104.71
1993-Q3,Hawaii,HI,traditional,all-transactions,264.24,
1993-Q3,Hawaii,HI,traditional,expanded-data,117.32,116.63
1993-Q3,Hawaii,HI,traditional,purchase-only,100.02,100.12
1993-Q3,Idaho,ID,traditional,all-transactions,168.7,
1993-Q3,Idaho,ID,traditional,expanded-data,123.14,122.02
1993-Q3,Idaho,ID,traditional,purchase-only,124.12,122.83
1993-Q3,Illinois,IL,traditional,all-transactions,188.61,
1993-Q3,Illinois,IL,traditional,expanded-data,111.5,111.06
1993-Q3,Illinois,IL,traditional,purchase-only,110.71,109.85
1993-Q3,Indiana,IN,traditional,all-transactions,158.64,
1993-Q3,Indiana,IN,traditional,expanded-data,110.71,110.13
1993-Q3,Indiana,IN,traditional,purchase-only,110.35,109.75
1993-Q3,Iowa,IA,traditional,all-transactions,138.02,
1993-Q3,Iowa,IA,traditional,expanded-data,116.76,116.46
1993-Q3,Iowa,IA,traditional,purchase-only,115.93,114.67
1993-Q3,Kansas,KS,traditional,all-transactions,128.6,
1993-Q3,Kansas,KS,traditional,expanded-data,111.77,111.22
1993-Q3,Kansas,KS,traditional,purchase-only,109.6,108.85
1993-Q3,Kentucky,KY,traditional,all-transactions,159.59,
1993-Q3,Kentucky,KY,traditional,expanded-data,112.26,111.79
1993-Q3,Kentucky,KY,traditional,purchase-only,110.24,110.28
1993-Q3,Louisiana,LA,traditional,all-transactions,118.05,
1993-Q3,Louisiana,LA,traditional,expanded-data,110.82,110.13
1993-Q3,Louisiana,LA,traditional,purchase-only,116.51,115.71
1993-Q3,Maine,ME,traditional,all-transactions,225.27,
1993-Q3,Maine,ME,traditional,expanded-data,96.44,95.36
1993-Q3,Maine,ME,traditional,purchase-only,97.68,97.58
1993-Q3,Maryland,MD,traditional,all-transactions,212.15,
1993-Q3,Maryland,MD,traditional,expanded-data,103.17,102.07
1993-Q3,Maryland,MD,traditional,purchase-only,102.77,101.75
1993-Q3,Massachusetts,MA,traditional,all-transactions,283.35,
1993-Q3,Massachusetts,MA,traditional,expanded-data,97.81,97.01
1993-Q3,Massachusetts,MA,traditional,purchase-only,97.31,96.35
1993-Q3,Michigan,MI,traditional,all-transactions,163.69,
1993-Q3,Michigan,MI,traditional,expanded-data,110.36,108.76
1993-Q3,Michigan,MI,traditional,purchase-only,108.72,107.85
1993-Q3,Minnesota,MN,traditional,all-transactions,154.68,
1993-Q3,Minnesota,MN,traditional,expanded-data,108.74,108.09
1993-Q3,Minnesota,MN,traditional,purchase-only,108.88,108.03
1993-Q3,Mississippi,MS,traditional,all-transactions,137.14,
1993-Q3,Mississippi,MS,traditional,expanded-data,106.3,106.7
1993-Q3,Mississippi,MS,traditional,purchase-only,107.41,107.98
1993-Q3,Missouri,MO,traditional,all-transactions,155.41,
1993-Q3,Missouri,MO,traditional,expanded-data,106.2,105.19
1993-Q3,Missouri,MO,traditional,purchase-only,108.33,107.3
1993-Q3,Montana,MT,traditional,all-transactions,145.28,
1993-Q3,Montana,MT,traditional,expanded-data,130.2,129.45
1993-Q3,Montana,MT,traditional,purchase-only,131.77,131.13
1993-Q3,Nebraska,NE,traditional,all-transactions,143.33,
1993-Q3,Nebraska,NE,traditional,expanded-data,114.43,115.27
1993-Q3,Nebraska,NE,traditional,purchase-only,116.73,115.93
1993-Q3,Nevada,NV,traditional,all-transactions,165.41,
1993-Q3,Nevada,NV,traditional,expanded-data,111.86,111.28
1993-Q3,Nevada,NV,traditional,purchase-only,105.88,105.0
1993-Q3,New Hampshire,NH,traditional,all-transactions,187.9,
1993-Q3,New Hampshire,NH,traditional,expanded-data,90.85,90.4
1993-Q3,New Hampshire,NH,traditional,purchase-only,92.55,92.53
1993-Q3,New Jersey,NJ,traditional,all-transactions,235.37,
1993-Q3,New Jersey,NJ,traditional,expanded-data,101.02,99.77
1993-Q3,New Jersey,NJ,traditional,purchase-only,101.61,101.24
1993-Q3,New Mexico,NM,traditional,all-transactions,156.8,
1993-Q3,New Mexico,NM,traditional,expanded-data,117.6,117.0
1993-Q3,New Mexico,NM,traditional,purchase-only,118.32,117.77
1993-Q3,New York,NY,traditional,all-transactions,287.46,
1993-Q3,New York,NY,traditional,expanded-data,102.62,101.33
1993-Q3,New York,NY,traditional,purchase-only,101.64,100.37
1993-Q3,North Carolina,NC,traditional,all-transactions,176.08,
1993-Q3,North Carolina,NC,traditional,expanded-data,109.79,109.22
1993-Q3,North Carolina,NC,traditional,purchase-only,106.98,106.46
1993-Q3,North Dakota,ND,traditional,all-transactions,126.84,
1993-Q3,North Dakota,ND,traditional,expanded-data,113.29,111.58
1993-Q3,North Dakota,ND,traditional,purchase-only,112.61,112.17
1993-Q3,Ohio,OH,traditional,all-transactions,163.37,
1993-Q3,Ohio,OH,traditional,expanded-data,113.01,111.61
1993-Q3,Ohio,OH,traditional,purchase-only,111.88,110.98
1993-Q3,Oklahoma,OK,traditional,all-transactions,113.24,
1993-Q3,Oklahoma,OK,traditional,expanded-data,109.19,108.19
1993-Q3,Oklahoma,OK,traditional,purchase-only,109.91,108.88
1993-Q3,Oregon,OR,traditional,all-transactions,165.82,
1993-Q3,Oregon,OR,traditional,expanded-data,123.19,122.86
1993-Q3,Oregon,OR,traditional,purchase-only,122.87,122.23
1993-Q3,Pennsylvania,PA,traditional,all-transactions,209.5,
1993-Q3,Pennsylvania,PA,traditional,expanded-data,105.15,104.73
1993-Q3,Pennsylvania,PA,traditional,purchase-only,103.9,103.14
1993-Q3,Rhode Island,RI,traditional,all-transactions,244.26,
1993-Q3,Rhode Island,RI,traditional,expanded-data,93.24,92.75
1993-Q3,Rhode Island,RI,traditional,purchase-only,93.0,92.88
1993-Q3,South Carolina,SC,traditional,all-transactions,176.68,
1993-Q3,South Carolina,SC,traditional,expanded-data,108.86,108.7
1993-Q3,South Carolina,SC,traditional,purchase-only,107.7,107.14
1993-Q3,South Dakota,SD,traditional,all-transactions,149.15,
1993-Q3,South Dakota,SD,traditional,expanded-data,119.72,120.66
1993-Q3,South Dakota,SD,traditional,purchase-only,117.63,117.49
1993-Q3,Tennessee,TN,traditional,all-transactions,159.32,
1993-Q3,Tennessee,TN,traditional,expanded-data,106.41,108.36
1993-Q3,Tennessee,TN,traditional,purchase-only,108.62,108.03
1993-Q3,Texas,TX,traditional,all-transactions,128.27,
1993-Q3,Texas,TX,traditional,expanded-data,109.58,109.34
1993-Q3,Texas,TX,traditional,purchase-only,107.02,106.2
1993-Q3,Utah,UT,traditional,all-transactions,149.97,
1993-Q3,Utah,UT,traditional,expanded-data,127.76,126.84
1993-Q3,Utah,UT,traditional,purchase-only,128.1,127.27
1993-Q3,Vermont,VT,traditional,all-transactions,217.39,
1993-Q3,Vermont,VT,traditional,expanded-data,96.88,96.97
1993-Q3,Vermont,VT,traditional,purchase-only,99.86,99.93
1993-Q3,Virginia,VA,traditional,all-transactions,193.38,
1993-Q3,Virginia,VA,traditional,expanded-data,101.85,101.26
1993-Q3,Virginia,VA,traditional,purchase-only,102.37,101.77
1993-Q3,Washington,WA,traditional,all-transactions,200.97,
1993-Q3,Washington,WA,traditional,expanded-data,117.22,116.53
1993-Q3,Washington,WA,traditional,purchase-only,112.93,111.48
1993-Q3,West Virginia,WV,traditional,all-transactions,119.46,
1993-Q3,West Virginia,WV,traditional,expanded-data,119.09,116.7
1993-Q3,West Virginia,WV,traditional,purchase-only,114.67,113.63
1993-Q3,Wisconsin,WI,traditional,all-transactions,159.23,
1993-Q3,Wisconsin,WI,traditional,expanded-data,117.07,115.58
1993-Q3,Wisconsin,WI,traditional,purchase-only,119.19,118.06
1993-Q3,Wyoming,WY,traditional,all-transactions,109.4,
1993-Q3,Wyoming,WY,traditional,expanded-data,122.62,120.97
1993-Q3,Wyoming,WY,traditional,purchase-only,120.29,118.68
1993-Q4,Alabama,AL,traditional,all-transactions,166.5,
1993-Q4,Alabama,AL,traditional,expanded-data,112.48,111.9
1993-Q4,Alabama,AL,traditional,purchase-only,113.08,112.6
1993-Q4,Alaska,AK,traditional,all-transactions,138.23,
1993-Q4,Alaska,AK,traditional,expanded-data,109.4,110.41
1993-Q4,Alaska,AK,traditional,purchase-only,110.53,110.89
1993-Q4,Arizona,AZ,traditional,all-transactions,145.43,
1993-Q4,Arizona,AZ,traditional,expanded-data,108.9,108.8
1993-Q4,Arizona,AZ,traditional,purchase-only,109.04,108.66
1993-Q4,Arkansas,AR,traditional,all-transactions,142.92,
1993-Q4,Arkansas,AR,traditional,expanded-data,115.62,117.0
1993-Q4,Arkansas,AR,traditional,purchase-only,111.58,111.62
1993-Q4,California,CA,traditional,all-transactions,214.13,
1993-Q4,California,CA,traditional,expanded-data,91.9,91.4
1993-Q4,California,CA,traditional,purchase-only,90.42,90.03
1993-Q4,Colorado,CO,traditional,all-transactions,161.2,
1993-Q4,Colorado,CO,traditional,expanded-data,129.88,130.84
1993-Q4,Colorado,CO,traditional,purchase-only,128.0,127.78
1993-Q4,Connecticut,CT,traditional,all-transactions,230.51,
1993-Q4,Connecticut,CT,traditional,expanded-data,91.24,91.2
1993-Q4,Connecticut,CT,traditional,purchase-only,91.74,91.17
1993-Q4,Delaware,DE,traditional,all-transactions,231.61,
1993-Q4,Delaware,DE,traditional,expanded-data,99.45,98.8
1993-Q4,Delaware,DE,traditional,purchase-only,98.41,97.94
1993-Q4,District of Columbia,DC,traditional,all-transactions,195.27,
1993-Q4,District of Columbia,DC,traditional,expanded-data,94.57,93.61
1993-Q4,District of Columbia,DC,traditional,purchase-only,89.12,89.08
1993-Q4,Florida,FL,traditional,all-transactions,165.57,
1993-Q4,Florida,FL,traditional,expanded-data,107.65,107.22
1993-Q4,Florida,FL,traditional,purchase-only,105.11,104.82
1993-Q4,Georgia,GA,traditional,all-transactions,172.59,
1993-Q4,Georgia,GA,traditional,expanded-data,106.45,106.11
1993-Q4,Georgia,GA,traditional,purchase-only,106.14,105.7
1993-Q4,Hawaii,HI,traditional,all-transactions,265.59,
1993-Q4,Hawaii,HI,traditional,expanded-data,121.77,120.79
1993-Q4,Hawaii,HI,traditional,purchase-only,101.85,101.95
1993-Q4,Idaho,ID,traditional,all-transactions,171.72,
1993-Q4,Idaho,ID,traditional,expanded-data,125.89,125.25
1993-Q4,Idaho,ID,traditional,purchase-only,125.06,124.29
1993-Q4,Illinois,IL,traditional,all-transactions,190.26,
1993-Q4,Illinois,IL,traditional,expanded-data,111.92,112.12
1993-Q4,Illinois,IL,traditional,purchase-only,110.9,110.57
1993-Q4,Indiana,IN,traditional,all-transactions,160.12,
1993-Q4,Indiana,IN,traditional,expanded-data,112.26,111.95
1993-Q4,Indiana,IN,traditional,purchase-only,111.82,111.48
1993-Q4,Iowa,IA,traditional,all-transactions,139.59,
1993-Q4,Iowa,IA,traditional,expanded-data,118.87,118.95
1993-Q4,Iowa,IA,traditional,purchase-only,118.2,117.81
1993-Q4,Kansas,KS,traditional,all-transactions,129.73,
1993-Q4,Kansas,KS,traditional,expanded-data,113.26,113.23
1993-Q4,Kansas,KS,traditional,purchase-only,111.0,110.84
1993-Q4,Kentucky,KY,traditional,all-transactions,161.52,
1993-Q4,Kentucky,KY,traditional,expanded-data,113.16,112.44
1993-Q4,Kentucky,KY,traditional,purchase-only,111.0,111.42
1993-Q4,Louisiana,LA,traditional,all-transactions,119.63,
1993-Q4,Louisiana,LA,traditional,expanded-data,112.69,112.51
1993-Q4,Louisiana,LA,traditional,purchase-only,118.74,118.34
1993-Q4,Maine,ME,traditional,all-transactions,227.55,
1993-Q4,Maine,ME,traditional,expanded-data,94.88,95.59
1993-Q4,Maine,ME,traditional,purchase-only,96.89,98.04
1993-Q4,Maryland,MD,traditional,all-transactions,212.99,
1993-Q4,Maryland,MD,traditional,expanded-data,103.37,102.52
1993-Q4,Maryland,MD,traditional,purchase-only,102.61,101.63
1993-Q4,Massachusetts,MA,traditional,all-transactions,285.06,
1993-Q4,Massachusetts,MA,traditional,expanded-data,97.02,97.28
1993-Q4,Massachusetts,MA,traditional,purchase-only,96.87,96.18
1993-Q4,Michigan,MI,traditional,all-transactions,165.09,
1993-Q4,Michigan,MI,traditional,expanded-data,111.23,110.18
1993-Q4,Michigan,MI,traditional,purchase-only,109.4,109.19
1993-Q4,Minnesota,MN,traditional,all-transactions,156.31,
1993-Q4,Minnesota,MN,traditional,expanded-data,109.6,109.45
1993-Q4,Minnesota,MN,traditional,purchase-only,109.34,109.24
1993-Q4,Mississippi,MS,traditional,all-transactions,138.14,
1993-Q4,Mississippi,MS,traditional,expanded-data,108.36,108.75
1993-Q4,Mississippi,MS,traditional,purchase-only,108.85,109.49
1993-Q4,Missouri,MO,traditional,all-transactions,156.74,
1993-Q4,Missouri,MO,traditional,expanded-data,106.64,106.23
1993-Q4,Missouri,MO,traditional,purchase-only,108.96,108.62
1993-Q4,Montana,MT,traditional,all-transactions,150.14,
1993-Q4,Montana,MT,traditional,expanded-data,133.82,133.07
1993-Q4,Montana,MT,traditional,purchase-only,136.5,135.36
1993-Q4,Nebraska,NE,traditional,all-transactions,145.6,
1993-Q4,Nebraska,NE,traditional,expanded-data,117.39,118.31
1993-Q4,Nebraska,NE,traditional,purchase-only,120.03,119.91
1993-Q4,Nevada,NV,traditional,all-transactions,166.28,
1993-Q4,Nevada,NV,traditional,expanded-data,112.45,112.36
1993-Q4,Nevada,NV,traditional,purchase-only,106.71,106.02
1993-Q4,New Hampshire,NH,traditional,all-transactions,188.5,
1993-Q4,New Hampshire,NH,traditional,expanded-data,91.18,91.28
1993-Q4,New Hampshire,NH,traditional,purchase-only,93.04,93.21
1993-Q4,New Jersey,NJ,traditional,all-transactions,236.82,
1993-Q4,New Jersey,NJ,traditional,expanded-data,100.3,99.89
1993-Q4,New Jersey,NJ,traditional,purchase-only,101.55,101.9
1993-Q4,New Mexico,NM,traditional,all-transactions,159.61,
1993-Q4,New Mexico,NM,traditional,expanded-data,120.13,119.98
1993-Q4,New Mexico,NM,traditional,purchase-only,120.43,120.32
1993-Q4,New York,NY,traditional,all-transactions,288.58,
1993-Q4,New York,NY,traditional,expanded-data,102.47,101.72
1993-Q4,New York,NY,traditional,purchase-only,100.76,100.34
1993-Q4,North Carolina,NC,traditional,all-transactions,177.52,
1993-Q4,North Carolina,NC,traditional,expanded-data,110.67,110.34
1993-Q4,North Carolina,NC,traditional,purchase-only,108.25,107.74
1993-Q4,North Dakota,ND,traditional,all-transactions,127.64,
1993-Q4,North Dakota,ND,traditional,expanded-data,115.42,113.82
1993-Q4,North Dakota,ND,traditional,purchase-only,113.92,113.91
1993-Q4,Ohio,OH,traditional,all-transactions,165.36,
1993-Q4,Ohio,OH,traditional,expanded-data,113.92,113.11
1993-Q4,Ohio,OH,traditional,purchase-only,113.07,112.45
1993-Q4,Oklahoma,OK,traditional,all-transactions,114.96,
1993-Q4,Oklahoma,OK,traditional,expanded-data,110.47,109.69
1993-Q4,Oklahoma,OK,traditional,purchase-only,111.54,110.49
1993-Q4,Oregon,OR,traditional,all-transactions,169.29,
1993-Q4,Oregon,OR,traditional,expanded-data,126.42,126.37
1993-Q4,Oregon,OR,traditional,purchase-only,125.84,125.82
1993-Q4,Pennsylvania,PA,traditional,all-transactions,211.38,
1993-Q4,Pennsylvania,PA,traditional,expanded-data,106.14,105.86
1993-Q4,Pennsylvania,PA,traditional,purchase-only,104.71,104.13
1993-Q4,Rhode Island,RI,traditional,all-transactions,246.55,
1993-Q4,Rhode Island,RI,traditional,expanded-data,92.98,92.58
1993-Q4,Rhode Island,RI,traditional,purchase-only,92.68,92.24
1993-Q4,South Carolina,SC,traditional,all-transactions,177.44,
1993-Q4,South Carolina,SC,traditional,expanded-data,109.06,109.19
1993-Q4,South Carolina,SC,traditional,purchase-only,108.29,108.1
1993-Q4,South Dakota,SD,traditional,all-transactions,151.32,
1993-Q4,South Dakota,SD,traditional,expanded-data,121.75,122.85
1993-Q4,South Dakota,SD,traditional,purchase-only,120.34,120.65
1993-Q4,Tennessee,TN,traditional,all-transactions,160.89,
1993-Q4,Tennessee,TN,traditional,expanded-data,107.32,109.82
1993-Q4,Tennessee,TN,traditional,purchase-only,109.71,109.61
1993-Q4,Texas,TX,traditional,all-transactions,129.48,
1993-Q4,Texas,TX,traditional,expanded-data,110.49,110.65
1993-Q4,Texas,TX,traditional,purchase-only,107.91,107.4
1993-Q4,Utah,UT,traditional,all-transactions,155.54,
1993-Q4,Utah,UT,traditional,expanded-data,132.26,131.68
1993-Q4,Utah,UT,traditional,purchase-only,133.17,132.7
1993-Q4,Vermont,VT,traditional,all-transactions,218.56,
1993-Q4,Vermont,VT,traditional,expanded-data,100.51,100.43
1993-Q4,Vermont,VT,traditional,purchase-only,101.31,101.76
1993-Q4,Virginia,VA,traditional,all-transactions,194.43,
1993-Q4,Virginia,VA,traditional,expanded-data,101.7,101.67
1993-Q4,Virginia,VA,traditional,purchase-only,102.49,101.94
1993-Q4,Washington,WA,traditional,all-transactions,203.24,
1993-Q4,Washington,WA,traditional,expanded-data,118.39,117.88
1993-Q4,Washington,WA,traditional,purchase-only,113.85,113.18
1993-Q4,West Virginia,WV,traditional,all-transactions,119.98,
1993-Q4,West Virginia,WV,traditional,expanded-data,115.85,115.35
1993-Q4,West Virginia,WV,traditional,purchase-only,112.44,113.34
1993-Q4,Wisconsin,WI,traditional,all-transactions,161.26,
